Date,Year,SITE,LATDEC,LO-9999EC,DEPTH,BAY,NOX,NO3,NO2,NH4,TN,DIN,TON,TP,SRP,APA,CHLA,TOC,SiO2,SAL_S,SAL_B,TEMP_S,TEMP_B,DO_S,DO_B,TURB,pH,Kd,TN_TP,N_P,DIN_TP,DSIGT,Si_DIN
27-07-2004,2004,TS/Ph10,25.0247,-80.681,2.3,FB,0.13,0.111,0.019,0.003,43.111,0.132,42.979,0.186,0.029,0.965,0.526,823.813,129.634,47.88,47.9,32.61,32.55,3.83,3.85,1.29,8.27,-9999,231.4,4.5,0.7,0.043,982.1
27-07-2004,2004,TS/Ph11,24.9129,-80.938,3.1,FB,0.853,0.785,0.068,1.856,17.541,2.709,14.832,0.252,0.024,0.404,0.87,166.417,12.11,37.18,37.18,31.84,31.8,5.83,5.86,2.83,8.09,-9999,69.5,113.1,10.7,0.017,4.5
28-07-2004,2004,Joe Bay,25.2245,-80.5366,1.4,FB,0.575,0.469,0.106,3.269,34.577,3.844,30.734,0.134,0.048,0.474,0.471,649.375,12.879,37.97,38.04,29.36,29.37,3.51,2.74,0.15,8.14,-9999,257.3,79.5,28.6,0.007,3.4
28-07-2004,2004,Little Madeira Bay,25.1752,-80.6269,1.6,FB,0.645,0.464,0.181,5.609,38.583,6.254,32.328,0.081,0.028,0.492,0.743,703.979,43.59,39.25,39.28,29.97,29.94,3.32,3.41,1.78,8.11,-9999,479.1,223.6,77.7,-0.034,7
28-07-2004,2004,TS/Ph9,25.1771,-80.4916,1.7,FB,0.597,0.487,0.11,1.402,34.531,1.999,32.532,0.131,0.049,0.359,0.324,528.021,22.211,39.25,39.54,29.27,29.41,4.5,4.49,0.26,8.12,-9999,264.4,40.8,15.3,0.158,11.1
03-08-2004,2004,Gunboat Isla-9999,25.3789,-81.0307,2.9,WWB,1.584,1.266,0.318,1.316,25.976,2.899,23.077,0.38,0.054,0.127,1.297,1146.042,-9999,4.27,4.17,28.63,28.57,5.35,5.33,1.18,7.49,-9999,68.3,53.3,7.6,-0.051,-9999
03-08-2004,2004,Oyster Bay,25.3312,-81.0727,2.1,WWB,2.784,2.187,0.598,1.368,20.073,4.153,15.92,0.513,0.031,0.056,4.346,540.979,-9999,28.72,28.72,29.81,29.78,5.08,5.16,2.96,7.66,-9999,39.1,134,8.1,-0.018,-9999
03-08-2004,2004,Ponce De Leon Bay,25.3497,-81.1246,2.4,WWB,2.8,2.286,0.514,2.296,22.171,5.097,17.074,0.607,0.077,0.038,1.922,441.125,-9999,31.18,31.3,29.31,29.33,5.6,6.38,1.7,7.66,-9999,36.5,66,8.4,0.021,-9999
03-08-2004,2004,Tarpon Bay,25.4173,-80.9984,2.7,WWB,0.931,0.682,0.249,0.707,23.241,1.638,21.603,0.352,0.034,0.222,2.563,1046.25,-9999,1.27,1.78,29.55,28.65,5.9,5.91,0.62,7.71,-9999,66,47.7,4.7,-0.683,-9999
24-08-2004,2004,TS/Ph10,25.0247,-80.681,2.3,FB,0.41,0.336,0.075,1.821,26.9,2.231,24.669,0.158,0.022,0.803,0.534,901.458,-9999,43.29,44,32.37,31.68,3.83,3.74,1.21,8.34,-9999,170.5,102.6,14.1,0.833,-9999
24-08-2004,2004,TS/Ph11,24.9129,-80.938,3.1,FB,0.043,0,0.043,0.299,16.981,0.342,16.64,1.116,0.032,0.118,0.724,240.646,-9999,36.62,36.65,31.49,31.47,5.08,7.01,1.89,8.17,-9999,15.2,10.8,0.3,0.031,-9999
25-08-2004,2004,Joe Bay,25.2245,-80.5366,1.4,FB,2.857,2.543,0.313,9.389,68.619,12.245,56.374,0.366,0.11,0.451,0.403,1072.083,-9999,16.08,18.47,31.39,32.04,3.64,3.7,0.89,8.05,-9999,187.5,110.8,33.5,0.437,-9999
25-08-2004,2004,Little Madeira Bay,25.1752,-80.6269,1.6,FB,0.415,0.265,0.15,8.288,55.905,8.703,47.202,0.135,0.041,0.27,0.423,673.354,-9999,39.2,39.12,31.43,31.48,3.52,3.44,3.51,7.98,-9999,413.3,213.6,64.3,0.033,-9999
25-08-2004,2004,TS/Ph9,25.1771,-80.4916,1.7,FB,0.634,0.452,0.182,3.006,41.571,3.641,37.931,0.216,0.035,0.304,0.15,577.021,-9999,40.46,40.48,30.93,30.95,5.3,4.96,0.54,7.99,-9999,192,102.6,16.8,0.006,-9999
31-08-2004,2004,Gunboat Isla-9999,25.3789,-81.0307,2.9,WWB,2.182,1.959,0.224,0.439,15.757,2.621,13.136,0.306,0.047,0.135,1.902,1031.458,-9999,3.11,3.16,30.55,30.55,5.33,5.8,1.43,7.3,-9999,51.5,55.8,8.6,0.002,-9999
31-08-2004,2004,Ponce De Leon Bay,25.3497,-81.1246,2.4,WWB,2.199,1.839,0.361,1.2,19.742,3.399,16.343,0.359,0.044,0.077,2.863,532.313,-9999,27.51,27.64,31.13,31.07,4.95,7.18,2.3,7.55,-9999,55,78.1,9.5,-0.043,-9999
31-08-2004,2004,Tarpon Bay,25.4173,-80.9984,2.7,WWB,0.533,0.395,0.138,0.349,17.39,0.882,16.509,0.244,0.038,0.217,1.74,988.333,-9999,0.47,0.6,32.28,30.6,6.88,6.94,0.68,7.41,-9999,71.4,23.2,3.6,-1.298,-9999
01-09-2004,2004,Oyster Bay,25.3312,-81.0727,2.1,WWB,1.603,1.3,0.303,0.945,19.419,2.548,16.871,0.286,0.036,0.246,3.512,711.833,-9999,21.79,21.86,31.05,30.97,4.99,4.95,2.39,7.67,-9999,68,71.8,8.9,-0.07,-9999
28-09-2004,2004,TS/Ph10,25.0247,-80.681,2.3,FB,0.148,0.077,0.071,2.771,33.451,2.919,30.533,0.158,0.008,0.996,0.459,689.292,-9999,38.39,40.48,30.08,29.28,4.14,4.24,3.8,8.16,-9999,212.1,346.4,18.5,1.876,-9999
28-09-2004,2004,TS/Ph11,24.9129,-80.938,3.1,FB,0.059,0.031,0.028,0.127,22.047,0.186,21.861,0.209,0.014,0.167,0.74,152.354,-9999,36.02,36.01,28.56,28.56,5.74,6.57,2.07,8.02,-9999,105.3,13.5,0.9,-0.007,-9999
29-09-2004,2004,Joe Bay,25.2245,-80.5366,1.4,FB,2.471,1.966,0.506,5.854,37.005,8.325,28.68,0.196,0.052,0.712,0.914,932.083,-9999,24.01,34.35,30.62,29.94,2.54,2.5,4.03,7.8,-9999,188.6,159.3,42.4,-0.744,-9999
29-09-2004,2004,Little Madeira Bay,25.1752,-80.6269,1.6,FB,0.697,0.434,0.264,16.94,42.622,17.637,24.985,0.116,0.038,0.609,0.787,1013.75,-9999,32.21,37.34,30.56,29.86,3.34,3.26,5.8,7.88,-9999,366.6,461.1,151.7,-0.549,-9999
29-09-2004,2004,TS/Ph9,25.1771,-80.4916,1.7,FB,1.687,1.259,0.429,16.967,35.207,18.654,16.553,0.141,0.028,0.398,0.502,603.208,-9999,38.6,39.2,29.16,29.07,3.77,3.26,9.05,7.86,-9999,249,666.2,131.9,0.481,-9999
06-10-2004,2004,Gunboat Isla-9999,25.3789,-81.0307,2.9,WWB,0.946,0.737,0.209,1.479,28.571,2.425,26.146,0.313,0.072,0.313,1.582,1072.708,219.262,2.38,3.32,28.55,28.52,6.9,7.11,2.19,7.29,-9999,91.2,33.7,7.7,0.007,90.4
06-10-2004,2004,Ponce De Leon Bay,25.3497,-81.1246,2.4,WWB,2.972,2.65,0.322,1.912,19.643,4.883,14.759,0.527,0.073,0.075,0.751,482.188,29.641,28.48,31.35,28.51,28.43,6.24,7.41,1.13,7.68,-9999,37.3,67,9.3,-0.05,6.1
06-10-2004,2004,Tarpon Bay,25.4173,-80.9984,2.7,WWB,0.488,0.37,0.118,1.65,28.571,2.138,26.433,0.356,0.053,0.456,2.092,1021.458,228.57,0.89,0.98,28.47,28.49,6.18,6.14,1.8,7.41,-9999,80.3,40.3,6,0.014,106.9
07-10-2004,2004,Oyster Bay,25.3312,-81.0727,2.1,WWB,3.954,3.587,0.368,1.215,26.786,5.17,21.616,0.613,0.081,0.116,2.697,775.458,50.502,19.73,19.8,28.93,28.91,6.12,6.18,4.34,7.95,-9999,43.7,63.5,8.4,-0.028,9.8
26-10-2004,2004,TS/Ph11,24.9129,-80.938,3.1,FB,0.092,0.064,0.028,0.103,16.639,0.195,16.444,0.181,0.026,0.101,0.498,306.833,5.886,37.81,37.83,27.16,27.16,4.77,4.86,2.14,8.25,-9999,92.1,7.5,1.1,0.015,30.2
27-10-2004,2004,Joe Bay,25.2245,-80.5366,1.4,FB,1.612,1.345,0.267,6.045,28.929,7.657,21.271,0.176,0.045,0.737,0.961,1009.167,53.071,9.67,9.5,26.47,26.37,3.69,3.15,4.77,8.14,-9999,164.1,171.1,43.4,-0.099,6.9
27-10-2004,2004,Little Madeira Bay,25.1752,-80.6269,1.6,FB,0.811,0.533,0.278,8.163,38.571,8.974,29.597,0.108,0.024,0.9,1.439,937.917,24.802,33.51,34.29,27.43,27.77,4.75,4.57,6.02,8.11,-9999,355.8,377.9,82.8,0.153,2.8
27-10-2004,2004,TS/Ph10,25.0247,-80.681,2.3,FB,0.369,0.298,0.071,4.216,24.707,4.584,20.123,0.136,0.025,0.813,0.7,771.042,0.954,41.71,41.73,26.12,26.22,5.55,5.69,5.65,8.14,-9999,181.5,183,33.7,-0.022,0.2
27-10-2004,2004,TS/Ph9,25.1771,-80.4916,1.7,FB,4.33,3.605,0.726,6.083,36.071,10.413,25.658,0.093,0.029,0.304,0.332,663.667,17.978,38.56,38.59,25.95,25.97,4.59,4.62,3.39,8,-9999,386.9,362.2,111.7,0.015,1.7
02-11-2004,2004,Gunboat Isla-9999,25.3789,-81.0307,2.9,WWB,0.494,0.36,0.135,0.907,37.857,1.401,36.456,0.238,0.033,0.286,1.744,977.5,-9999,0.61,0.98,26.44,26.53,6.44,6.4,1.07,7.54,-9999,159.1,43.1,5.9,0.108,-9999
02-11-2004,2004,Oyster Bay,25.3312,-81.0727,2.1,WWB,1.556,1.289,0.268,1.205,36.786,2.761,34.024,0.483,0.027,0.093,1.827,689.771,-9999,18.87,18.87,26.54,26.54,6.26,6.56,2.71,7.7,-9999,76.1,104.2,5.7,-0.008,-9999
02-11-2004,2004,Ponce De Leon Bay,25.3497,-81.1246,2.4,WWB,2.245,1.957,0.288,1.461,36.786,3.706,33.08,0.485,0.056,0.063,1.333,615.125,-9999,22.61,23.21,26.44,26.33,7.07,5.4,1.68,7.63,-9999,75.9,66.2,7.6,-0.072,-9999
02-11-2004,2004,Tarpon Bay,25.4173,-80.9984,2.7,WWB,0.436,0.29,0.146,0.97,36.071,1.406,34.665,0.245,0.035,0.401,0.969,992.917,-9999,0.31,0.32,26.08,26.05,7.85,8.01,0.96,7.43,-9999,147.4,40.7,5.8,-0.025,-9999
29-11-2004,2004,TS/Ph10,25.0247,-80.681,2.3,FB,0.342,0.302,0.039,1.735,27.419,2.077,25.342,0.105,0.057,0.568,0.352,441.583,-9999,40.49,40.54,24.46,24.49,5.29,5.39,1.85,8.29,-9999,261.1,36.3,19.8,0.027,-9999
29-11-2004,2004,TS/Ph11,24.9129,-80.938,3.1,FB,0.09,0,0.09,0.439,20.146,0.53,19.617,0.235,0.057,0.095,0.672,382.771,-9999,38.38,38.41,24.38,24.39,7.12,6.98,2.32,8.26,-9999,85.7,9.3,2.3,0.019,-9999
30-11-2004,2004,Joe Bay,25.2245,-80.5366,1.4,FB,1.881,1.319,0.562,9.084,25.2,10.964,14.235,0.286,0.045,0.535,0.949,856.063,-9999,12.36,25.25,23.21,25.03,5.3,4.8,3.82,8.12,-9999,88.1,245,38.3,1.571,-9999
30-11-2004,2004,Little Madeira Bay,25.1752,-80.6269,1.6,FB,0.458,0.046,0.413,4.883,26.699,5.341,21.358,0.245,0.025,0.649,1.151,770.354,-9999,31.98,32,23.18,23.47,4.69,4.46,11.9,8.17,-9999,109,213.6,21.8,0.203,-9999
30-11-2004,2004,TS/Ph9,25.1771,-80.4916,1.7,FB,3.081,1.727,1.355,5.473,23.953,8.554,15.399,0.141,0.027,0.233,0.328,532.646,-9999,39.15,39.14,23.02,23.05,4.6,4.62,1.61,8.07,-9999,170.2,316.8,60.8,-0.017,-9999
03-12-2004,2004,Gunboat Isla-9999,25.3789,-81.0307,2.9,WWB,2.182,1.899,0.282,1.677,31.546,3.859,27.687,0.316,0.033,0.195,1.135,1428.333,-9999,1.31,1.57,23.72,23.53,6.77,6.88,1.08,7.56,-9999,99.8,118,12.2,-0.121,-9999
03-12-2004,2004,Oyster Bay,25.3312,-81.0727,2.1,WWB,1.996,1.572,0.424,1.578,25.123,3.573,21.55,0.584,0.051,0.081,3.326,805.438,-9999,18.99,18.95,23.59,23.6,7.41,7.57,4.25,8.03,-9999,43,69.9,6.1,0.017,-9999
03-12-2004,2004,Ponce De Leon Bay,25.3497,-81.1246,2.4,WWB,3.109,2.551,0.558,1.794,18.169,4.903,13.266,0.61,0.125,0.037,1.661,696.854,-9999,23.03,23.79,23.89,23.76,7.94,7.92,2.06,7.97,-9999,29.8,39.1,8,-0.094,-9999
03-12-2004,2004,Tarpon Bay,25.4173,-80.9984,2.7,WWB,2.081,1.808,0.273,2.695,26.898,4.776,22.123,0.386,0.038,0.339,0.807,1347.083,-9999,0.62,0.64,23.53,23.37,7.98,8.15,0.99,7.56,-9999,69.6,127.1,12.4,-0.124,-9999
14-12-2004,2004,TS/Ph10,25.0247,-80.681,2.3,FB,0.233,0.151,0.082,0.869,19.799,1.102,18.697,0.187,0.054,0.884,0.471,690.472,-9999,42.42,42.38,21.85,21.81,5.77,5.65,1.36,8.31,-9999,105.7,20.5,5.9,-0.017,-9999
14-12-2004,2004,TS/Ph11,24.9129,-80.938,3.1,FB,0.515,0.502,0.012,0.511,11.291,1.025,10.265,0.214,0.018,0.111,0.569,2280.833,-9999,33.89,33.91,22.36,22.36,7.11,7.33,2.78,8.17,-9999,52.6,56.7,4.8,0.015,-9999
15-12-2004,2004,Joe Bay,25.2245,-80.5366,1.4,FB,2.2,1.446,0.754,8.245,20.508,10.445,10.063,0.342,0.065,0.407,0.807,928.542,-9999,11.99,11.95,17.35,17.31,3.76,3.13,4.11,8.26,-9999,60,160.7,30.6,-0.029,-9999
15-12-2004,2004,Little Madeira Bay,25.1752,-80.6269,1.6,FB,1.012,0.672,0.341,3.384,15.637,4.397,11.241,0.306,0.024,0.262,0.435,970.625,-9999,26.41,25.76,17.37,17.27,5.17,5.05,3.79,8.2,-9999,51.1,185.1,14.4,-0.092,-9999
15-12-2004,2004,TS/Ph9,25.1771,-80.4916,1.7,FB,5.279,3.834,1.445,7.016,21.473,12.295,9.178,0.129,0.027,0.17,0.225,637.729,-9999,38.98,38.97,17.11,17.1,3.75,3.69,3.22,8.02,-9999,167.1,463.9,95.7,-0.005,-9999
19-01-2005,2005,Oyster Bay,25.3312,-81.0727,2.1,WWB,3.136,2.511,0.625,1.666,19.265,4.802,14.463,0.739,0.036,0.095,1.752,807,27.517,24.19,24.1,17.6,17.21,7.07,7.45,3.91,7.83,-9999,26.1,134.5,6.5,-0.307,5.7
19-01-2005,2005,Ponce De Leon Bay,25.3497,-81.1246,2.4,WWB,3.285,2.533,0.752,1.477,18.19,4.762,13.428,0.729,0.086,0.035,2.033,756.938,39.879,25.6,27.92,18.63,16.77,7.63,7.69,3.76,7.87,-9999,25,55.5,6.5,-1.474,8.4
20-01-2005,2005,Gunboat Isla-9999,25.3789,-81.0307,2.9,WWB,3.602,3.022,0.58,3.073,30.435,6.674,23.761,0.528,0.109,0.104,1.926,1459.375,119.212,10.65,16.47,18.58,18.15,7.02,7.05,1.3,7.5,-9999,57.6,61.2,12.6,-0.357,17.9
20-01-2005,2005,Tarpon Bay,25.4173,-80.9984,2.7,WWB,5.031,4.597,0.434,3.186,30.435,8.217,22.219,0.404,0.056,0.114,0.819,1723.958,143.405,3.62,3.9,18.59,18.16,7.29,7.36,1.58,7.59,-9999,75.4,146.5,20.4,-0.341,17.5
24-01-2005,2005,TS/Ph10,25.0247,-80.681,2.3,FB,0.318,0.178,0.14,1.404,29.615,1.722,27.892,0.125,0.054,0.581,0.459,876.875,2.695,41.68,42.23,16.93,16.63,4.55,4.89,7.19,8.39,-9999,236.2,32.1,13.7,0.497,1.6
24-01-2005,2005,TS/Ph11,24.9129,-80.938,3.1,FB,0.178,0.054,0.124,1.128,16.666,1.305,15.361,0.499,0.072,0.096,1.515,331.604,6.022,33.53,33.59,16.79,16.77,6.77,7.28,9.68,8.28,-9999,33.4,18.1,2.6,0.051,4.6
25-01-2005,2005,Joe Bay,25.2245,-80.5366,1.4,FB,4.368,3.111,1.258,6.118,28.717,10.486,18.231,0.145,0.069,0.196,0.435,822.979,9.163,26.67,26.87,15.6,15.67,7.05,7.06,1.98,8.33,-9999,198.4,152.6,72.4,0.05,0.9
25-01-2005,2005,Little Madeira Bay,25.1752,-80.6269,1.6,FB,1.206,0.133,1.074,6.009,30.647,7.216,23.431,0.128,0,0.164,0.225,895.208,1.617,31.89,34.36,15.08,15.72,4.66,4.69,2.65,8.27,-9999,240.4,-9999,56.6,0.472,0.2
25-01-2005,2005,TS/Ph9,25.1771,-80.4916,1.7,FB,4.511,2.508,2.003,8.415,29.943,12.926,17.017,0.133,0.03,0.119,0.328,580.938,7.527,38.33,38.38,15.76,15.63,7.24,7.42,4.47,8.19,-9999,225.1,428.7,97.2,0.069,0.6
01-02-2005,2005,Oyster Bay,25.3312,-81.0727,2.1,WWB,0.451,0.305,0.146,1.239,21.36,1.689,19.671,0.922,0.027,0.075,2.851,572.313,-9999,28.79,28.85,20.66,20.54,6.19,6.62,6.12,7.68,-9999,23.2,62.7,1.8,-0.093,-9999
01-02-2005,2005,Ponce De Leon Bay,25.3497,-81.1246,2.4,WWB,0.873,0.67,0.203,1.196,16.876,2.069,14.807,0.967,0.026,0.055,2.298,473.729,-9999,31.12,31.49,20.22,19.93,6.82,7.09,3.41,7.63,-9999,17.5,80,2.1,-0.215,-9999
02-02-2005,2005,Gunboat Isla-9999,25.3789,-81.0307,2.9,WWB,5.034,4.488,0.546,1.819,32.015,6.853,25.162,0.457,0.058,0.151,0.68,1430.833,-9999,9.25,10.86,20.42,20.23,6.56,6.65,1.07,7.37,-9999,70,118.4,15,-0.124,-9999
02-02-2005,2005,Tarpon Bay,25.4173,-80.9984,2.7,WWB,6.874,6.283,0.591,1.227,35.766,8.101,27.666,0.396,0.041,0.249,1.685,1633.333,-9999,4.1,4.8,20.69,20.57,6.99,7.13,1.68,7.57,-9999,90.2,197.6,20.4,-0.069,-9999
21-02-2005,2005,TS/Ph10,25.0247,-80.681,2.3,FB,0.31,0.281,0.029,0.571,26.134,0.881,25.252,0.154,0.035,0.776,0.249,834.188,-9999,42.73,42.95,22.97,23.03,5.21,4.77,1.63,8.33,-9999,170.1,25.2,5.7,0.146,-9999
21-02-2005,2005,TS/Ph11,24.9129,-80.938,3.1,FB,0.067,0.035,0.031,0.151,19.916,0.217,19.699,0.249,0.016,0.396,0.237,234.083,-9999,35.37,35.36,22.2,22.2,6.27,7.58,3.6,8.28,-9999,80,13.5,0.9,-0.008,-9999
22-02-2005,2005,Joe Bay,25.2245,-80.5366,1.4,FB,1.146,0.707,0.439,9.413,31.234,10.559,20.675,0.132,0.022,0.222,0.538,890.208,-9999,32.5,33.02,22.45,22.4,6.66,6.65,1.98,8,-9999,237.3,480,80.2,-0.063,-9999
22-02-2005,2005,Little Madeira Bay,25.1752,-80.6269,1.6,FB,0.278,0.098,0.18,1.299,28.78,1.577,27.203,0.105,0.034,0.209,0.297,800.75,-9999,37.36,38.56,22.33,22.67,6.36,6.02,3.16,7.99,-9999,274.6,47.1,15,0.232,-9999
22-02-2005,2005,TS/Ph9,25.1771,-80.4916,1.7,FB,5.398,3.922,1.476,3.247,29.259,8.645,20.614,0.09,0.03,0.096,0.186,532.917,-9999,39.92,39.97,22.46,22.28,6.26,6.08,2.37,7.98,-9999,323.7,293.1,95.6,0.095,-9999
01-03-2005,2005,Gunboat Isla-9999,25.3789,-81.0307,2.9,WWB,2.685,2.212,0.472,1.203,33.498,3.888,29.611,0.73,0.064,0.056,1.42,975.625,-9999,23.14,23.32,23.64,23.65,6.76,6.75,3.31,7.47,-9999,45.9,60.8,5.3,0.036,-9999
01-03-2005,2005,Oyster Bay,25.3312,-81.0727,2.1,WWB,3.147,2.476,0.672,2.044,17.622,5.191,12.431,0.73,0.082,0.042,3.251,426.104,-9999,32.92,32.88,22.51,22.49,7.1,7.15,13.58,7.74,-9999,24.1,63.2,7.1,-0.014,-9999
01-03-2005,2005,Ponce De Leon Bay,25.3497,-81.1246,2.4,WWB,4.108,3.383,0.724,2.91,21.048,7.017,14.031,1.016,0.245,0.042,2.828,375.063,-9999,37.7,33.74,22.6,22.56,7.02,7.29,18.57,7.74,-9999,20.7,28.6,6.9,-0.026,-9999
01-03-2005,2005,Tarpon Bay,25.4173,-80.9984,2.7,WWB,2.424,1.703,0.721,1.091,27.808,3.515,24.293,0.448,0.054,0.416,3.943,1318.883,-9999,10.33,14.51,24.01,23.54,7.88,7.86,2.37,7.69,-9999,62.1,64.8,7.9,-0.276,-9999
21-03-2005,2005,TS/Ph10,25.0247,-80.681,2.3,FB,0.18,0.142,0.038,0.739,24.102,0.919,23.182,0.174,0.031,0.758,0.83,595.146,-9999,39.1,39.14,24.82,24.78,6.29,6.27,0.88,8.47,-9999,138.9,30.1,5.3,0.044,-9999
21-03-2005,2005,TS/Ph11,24.9129,-80.938,3.1,FB,0.207,0.18,0.027,0.204,12.656,0.411,12.245,0.279,0.029,0.062,0.308,156.771,-9999,34.75,36,24.09,24.07,7.72,7.73,2.08,8.22,-9999,45.4,14.4,1.5,0.945,-9999
22-03-2005,2005,Joe Bay,25.2245,-80.5366,1.4,FB,0.521,0.376,0.146,1.172,27.569,1.693,25.876,0.14,0.034,0.264,0.403,754,-9999,36.19,35.8,26.53,26.56,5.31,4.9,1.8,8.11,-9999,196.7,49.9,12.1,-0.003,-9999
22-03-2005,2005,Little Madeira Bay,25.1752,-80.6269,1.6,FB,0.472,0.371,0.102,2.282,26.845,2.755,24.09,0.097,0.024,0.246,0.384,801.688,-9999,39.81,39.82,26.4,26.47,5.99,5.92,12.23,8.11,-9999,277,114.2,28.4,0.05,-9999
22-03-2005,2005,TS/Ph9,25.1771,-80.4916,1.7,FB,6.8,5.735,1.066,5.065,27.833,11.865,15.967,0.126,0.035,0.247,0.372,571.229,-9999,40.5,40.59,25.41,25.42,7.21,6.16,9.68,8.05,-9999,220.5,335.2,94,0.064,-9999
30-03-2005,2005,Gunboat Isla-9999,25.3789,-81.0307,2.9,WWB,1.749,1.517,0.231,0.493,20.099,2.242,17.857,0.979,0.048,0.106,1.36,989.444,68.303,23.6,24.09,26.56,26.49,7.04,7.03,3.86,7.44,-9999,20.5,46.3,2.3,-0.05,30.5
30-03-2005,2005,Oyster Bay,25.3312,-81.0727,2.1,WWB,0.551,0.442,0.109,0.334,18.163,0.885,17.278,0.456,0.009,0.058,2.843,375.979,37.117,33.38,33.4,25.02,25.04,8.21,8.33,6.94,7.78,-9999,39.9,103.5,1.9,0.022,41.9
30-03-2005,2005,Ponce De Leon Bay,25.3497,-81.1246,2.4,WWB,3.333,2.906,0.426,1.518,25.595,4.85,20.745,0.674,0.108,0.044,2.207,444.361,31.302,33.99,34.29,25.29,25.09,7.92,9.14,6.29,7.73,-9999,38,45,7.2,-0.147,6.5
30-03-2005,2005,Tarpon Bay,25.4173,-80.9984,2.7,WWB,0.726,0.57,0.156,2.165,20.933,2.891,18.042,0.779,0.047,0.742,3.045,1350.361,85.306,10.54,12.15,28.22,26.22,6.54,6.77,3.45,7.79,-9999,26.9,61.6,3.7,-1.529,29.5
20-04-2005,2005,Joe Bay,25.2245,-80.5366,1.4,FB,1.187,0.841,0.346,3.337,42.542,4.524,38.018,0.159,0.056,0.211,0.538,886.667,0.726,36.29,36.14,23.41,23.52,3.62,3.52,1.73,8.06,-9999,267.3,80.6,28.4,0.066,0.2
20-04-2005,2005,Little Madeira Bay,25.1752,-80.6269,1.6,FB,0.395,0.302,0.092,1.003,39.237,1.398,37.839,0.157,0.049,0.195,0.162,823.875,2.385,43.2,43.2,23.35,23.35,5.1,4.95,3.97,8.2,-9999,249.2,28.6,8.9,0.001,1.7
20-04-2005,2005,TS/Ph9,25.1771,-80.4916,1.7,FB,3.94,3.531,0.41,1.238,32.295,5.179,27.116,0.106,0.065,0.114,0.158,526.667,2.149,41.22,43.16,22.97,22.98,6.31,5.8,1.58,8.08,-9999,306.1,80,49.1,1.458,0.4
21-04-2005,2005,TS/Ph10,25.0247,-80.681,2.3,FB,0.242,0.206,0.036,1.12,22.037,1.362,20.676,0.151,0.058,0.324,0.411,544.5,1.723,44.21,44.49,25.13,24.35,5.94,5.86,6.99,8.44,-9999,145.9,23.3,9,0.49,1.3
21-04-2005,2005,TS/Ph11,24.9129,-80.938,3.1,FB,0.041,0.013,0.027,0.435,8.046,0.476,7.569,0.259,0.051,0.072,0.308,212.542,21.569,38.75,38.77,23.64,23.61,6.95,6.96,1.98,8.35,-9999,31.1,9.3,1.8,0.025,45.3
03-05-2005,2005,Gunboat Isla-9999,25.3789,-81.0307,2.9,WWB,1.601,1.293,0.308,0.896,18.81,2.498,16.312,0.71,0.121,0.038,1.875,654.708,-9999,32.65,32.93,27.81,27.35,5.89,5.99,2.56,7.49,-9999,26.5,20.7,3.5,-0.355,-9999
03-05-2005,2005,Oyster Bay,25.3312,-81.0727,2.1,WWB,1.534,1.333,0.201,0.567,17.356,2.102,15.254,0.623,0.188,0.031,1.325,391.917,-9999,35.63,35.97,28.1,27.17,8.16,8.27,3.62,7.81,-9999,27.9,11.2,3.4,-0.739,-9999
03-05-2005,2005,Ponce De Leon Bay,25.3497,-81.1246,2.4,WWB,1.601,1.393,0.208,1.246,14.744,2.846,11.898,0.739,0.227,0.03,1.273,362.188,-9999,36.51,36.62,26.33,26.22,5.97,8.64,4.56,7.83,-9999,19.9,12.5,3.9,-0.087,-9999
03-05-2005,2005,Tarpon Bay,25.4173,-80.9984,2.7,WWB,1.93,1.684,0.246,2.736,20.017,4.665,15.352,0.69,0.062,0.063,1.115,1111.042,-9999,23.9,23.85,28.25,27.52,5.76,5.76,1.67,7.5,-9999,29,75.4,6.8,-0.566,-9999
25-05-2005,2005,Joe Bay,25.2245,-80.5366,1.4,FB,0.626,0.449,0.177,1.637,39.797,2.263,37.534,0.522,0.059,0.156,0.233,629.688,-9999,44.97,44.95,29.22,29.16,3.67,3.51,2.76,8.11,-9999,76.3,38.1,4.3,-0.047,-9999
25-05-2005,2005,Little Madeira Bay,25.1752,-80.6269,1.6,FB,0.798,0.718,0.08,1.109,49.83,1.907,47.924,0.223,0.088,0.159,0.225,786.688,-9999,47.32,46.73,28.39,28.46,4.97,4.97,2.48,8.06,-9999,223,21.8,8.5,0.046,-9999
25-05-2005,2005,TS/Ph9,25.1771,-80.4916,1.7,FB,0.622,0.455,0.167,0.481,34.216,1.103,33.113,0.414,0.071,0.121,0.198,559.167,-9999,46.2,46.18,28.54,28.54,3.98,3.79,1.15,8.1,-9999,82.7,15.6,2.7,-0.015,-9999
26-05-2005,2005,TS/Ph10,25.0247,-80.681,2.3,FB,0.586,0.449,0.137,1.255,36.998,1.84,35.158,0.289,0.033,0.091,0.392,627.063,-9999,45.51,45.51,30.29,29.68,5.3,5.37,1.07,8.49,-9999,128.2,56.5,6.4,0.262,-9999
26-05-2005,2005,TS/Ph11,24.9129,-80.938,3.1,FB,0.155,0,0.155,0.072,14.525,0.227,14.298,0.44,0.034,0.094,0.415,184.688,-9999,37.73,38.14,29.01,29.01,6.07,6.11,0.78,8.24,-9999,33,6.6,0.5,0.304,-9999
